,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
1112,TXN_4183749,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-01-25
1113,TXN_4184461,Salad,2,5.0,10.0,Digital Wallet,In-store,2023-02-22
1114,TXN_4187420,Cake,3,3.0,9.0,Digital Wallet,In-store,2023-01-31
1115,TXN_4197090,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-11-17
1116,TXN_4200340,Cake,5,3.0,15.0,Cash,Takeaway,2023-07-06
1117,TXN_4207219,Cake,1,3.0,3.0,Cash,In-store,2023-09-16
1118,TXN_4207981,Smoothie,1,4.0,4.0,Digital Wallet,In-store,2023-03-17
1119,TXN_4209748,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-10-24
1120,TXN_4216294,Tea,4,1.5,6.0,Cash,In-store,2023-10-19
1121,TXN_4223265,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-06-06
1122,TXN_4223466,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-05-31
1123,TXN_4224401,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-12-18
1124,TXN_4224423,Juice,3,3.0,9.0,Cash,Takeaway,2023-08-27
1125,TXN_4224427,Juice,4,3.0,12.0,Cash,Takeaway,2023-01-23
1126,TXN_4227337,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-12-15
1127,TXN_4228838,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-09-22
1128,TXN_4243591,Cake,4,3.0,12.0,Credit Card,In-store,2023-10-11
1129,TXN_4246000,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-07-09
1130,TXN_4247105,Coffee,5,2.0,10.0,Cash,In-store,2023-04-14
1131,TXN_4247602,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-07-13
1132,TXN_4252036,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-01-22
1133,TXN_4252608,Juice,3,3.0,9.0,Credit Card,In-store,2023-08-23
1134,TXN_4255116,Juice,4,3.0,12.0,Credit Card,In-store,2023-12-24
1135,TXN_4255503,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-11-19
1136,TXN_4262142,Cake,2,3.0,6.0,Cash,Takeaway,2023-01-02
1137,TXN_4262451,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-16
1138,TXN_4267136,Tea,1,1.5,1.5,Credit Card,In-store,2023-08-02
1139,TXN_4268746,Cake,5,3.0,15.0,Credit Card,In-store,2023-01-12
1140,TXN_4271034,Smoothie,3,4.0,12.0,Digital Wallet,In-store,2023-02-28
1141,TXN_4271744,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-06-19
1142,TXN_4276442,Cake,4,3.0,12.0,Credit Card,In-store,2023-01-25
1143,TXN_4278785,Salad,3,5.0,15.0,Cash,In-store,2023-04-29
1144,TXN_4283157,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-11-25
1145,TXN_4283360,Coffee,2,2.0,4.0,Credit Card,In-store,2023-12-19
1146,TXN_4283693,Salad,2,5.0,10.0,Cash,In-store,2023-01-05
1147,TXN_4291132,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-08-07
1148,TXN_4291940,Cake,3,3.0,9.0,Credit Card,In-store,2023-11-13
1149,TXN_4292280,Cake,4,3.0,12.0,Cash,Takeaway,2023-01-01
1150,TXN_4296023,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-10-08
1151,TXN_4296204,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-11-28
1152,TXN_4297979,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-08-14
1153,TXN_4298189,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-10-13
1154,TXN_4301188,Smoothie,4,4.0,16.0,Credit Card,In-store,2023-12-23
1155,TXN_4308634,Coffee,3,2.0,6.0,Cash,In-store,2023-02-14
1156,TXN_4310310,Cake,3,3.0,9.0,Cash,Takeaway,2023-03-08
1157,TXN_4310629,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-10-02
1158,TXN_4311369,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-08-18
1159,TXN_4312977,Juice,1,3.0,3.0,Digital Wallet,In-store,2023-03-15
1160,TXN_4315166,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-10
1161,TXN_4321091,Smoothie,2,4.0,8.0,Cash,In-store,2023-06-15
1162,TXN_4325648,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-05-04
1163,TXN_4329116,Cake,3,3.0,9.0,Credit Card,In-store,2023-09-29
1164,TXN_4330643,Cookie,3,1.0,3.0,Cash,Takeaway,2023-05-15
1165,TXN_4336247,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-03-03
1166,TXN_4336291,Salad,5,5.0,25.0,Cash,In-store,2023-03-25
1167,TXN_4339925,Cookie,1,1.0,1.0,Cash,Takeaway,2023-11-23
1168,TXN_4342098,Smoothie,4,4.0,16.0,Cash,In-store,2023-05-24
1169,TXN_4343391,Cookie,5,1.0,5.0,Cash,Takeaway,2023-06-01
1170,TXN_4343848,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-07-16
1171,TXN_4350828,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-02-16
1172,TXN_4350854,Cookie,2,1.0,2.0,Cash,In-store,2023-01-31
1173,TXN_4356114,Juice,2,3.0,6.0,Cash,Takeaway,2023-05-05
1174,TXN_4356223,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-11-23
1175,TXN_4356564,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-10-05
1176,TXN_4358673,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-12-28
1177,TXN_4359885,Cookie,2,1.0,2.0,Credit Card,In-store,2023-01-16
1178,TXN_4360970,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-28
1179,TXN_4365321,Salad,4,5.0,20.0,Cash,In-store,2023-03-09
1180,TXN_4368416,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-02-24
1181,TXN_4368729,Coffee,3,2.0,6.0,Digital Wallet,In-store,2023-06-11
1182,TXN_4369292,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-10-09
1183,TXN_4371760,Smoothie,2,4.0,8.0,Cash,In-store,2023-01-12
1184,TXN_4374963,Juice,1,3.0,3.0,Cash,In-store,2023-07-04
1185,TXN_4375708,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-08-01
1186,TXN_4378200,Tea,5,1.5,7.5,Credit Card,In-store,2023-09-04
1187,TXN_4382802,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-07-17
1188,TXN_4385240,Cookie,4,1.0,4.0,Cash,Takeaway,2023-02-10
1189,TXN_4389662,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-08-09
1190,TXN_4398750,Sandwich,2,4.0,8.0,Cash,In-store,2023-05-28
1191,TXN_4401563,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-09-20
1192,TXN_4407308,Tea,4,1.5,6.0,Digital Wallet,In-store,2023-09-19
1193,TXN_4407959,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-01-28
1194,TXN_4411007,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-05-17
1195,TXN_4413506,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-10-29
1196,TXN_4413776,Coffee,5,2.0,10.0,Cash,Takeaway,2023-07-21
1197,TXN_4417257,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-05-06
1198,TXN_4422898,Salad,2,5.0,10.0,Credit Card,In-store,2023-04-20
1199,TXN_4423218,Cookie,3,1.0,3.0,Cash,In-store,2023-05-29
1200,TXN_4431179,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-08-13
1201,TXN_4434005,Cookie,1,1.0,1.0,Digital Wallet,In-store,2023-03-20
1202,TXN_4439120,Cookie,2,1.0,2.0,Credit Card,In-store,2023-03-31
1203,TXN_4439321,Coffee,3,2.0,6.0,Cash,In-store,2023-04-25
1204,TXN_4440412,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-04-15
1205,TXN_4447856,Smoothie,2,4.0,8.0,Cash,Takeaway,2023-09-11
1206,TXN_4451380,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-07-10
1207,TXN_4454198,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-08-22
1208,TXN_4457299,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-09-19
1209,TXN_4462052,Cookie,1,1.0,1.0,Cash,In-store,2023-10-12
1210,TXN_4463677,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-02-27
1211,TXN_4464373,Cookie,2,1.0,2.0,Digital Wallet,In-store,2023-04-22
1212,TXN_4467046,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-09-27
1213,TXN_4475487,Smoothie,3,4.0,12.0,Cash,In-store,2023-06-01
1214,TXN_4476076,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-03-26
1215,TXN_4476151,Juice,4,3.0,12.0,Credit Card,In-store,2023-02-15
1216,TXN_4478185,Cake,2,3.0,6.0,Cash,In-store,2023-08-25
1217,TXN_4485458,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-12-08
1218,TXN_4486700,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-02-08
1219,TXN_4487966,Juice,3,3.0,9.0,Cash,In-store,2023-08-10
1220,TXN_4488222,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-03-13
1221,TXN_4496665,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-12-10
1222,TXN_4501915,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-12-04
1223,TXN_4506936,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-03-20
1224,TXN_4508067,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-03-19
1225,TXN_4512118,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-04-20
1226,TXN_4516901,Tea,2,1.5,3.0,Credit Card,In-store,2023-09-05
1227,TXN_4518102,Tea,5,1.5,7.5,Credit Card,In-store,2023-02-08
1228,TXN_4522292,Cookie,1,1.0,1.0,Digital Wallet,In-store,2023-07-12
1229,TXN_4528522,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-12-04
1230,TXN_4529101,Cookie,2,1.0,2.0,Digital Wallet,In-store,2023-09-17
1231,TXN_4538354,Juice,3,3.0,9.0,Cash,Takeaway,2023-04-21
1232,TXN_4543793,Sandwich,2,4.0,8.0,Cash,In-store,2023-10-12
1233,TXN_4544172,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-05-20
1234,TXN_4548466,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-11-30
1235,TXN_4548698,Salad,2,5.0,10.0,Cash,Takeaway,2023-03-04
1236,TXN_4551353,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-08-17
1237,TXN_4552615,Cake,2,3.0,6.0,Cash,Takeaway,2023-04-09
1238,TXN_4554168,Tea,4,1.5,6.0,Digital Wallet,In-store,2023-04-08
1239,TXN_4556831,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-05-28
1240,TXN_4559065,Juice,1,3.0,3.0,Cash,In-store,2023-05-03
1241,TXN_4561296,Salad,5,5.0,25.0,Cash,In-store,2023-11-22
1242,TXN_4563646,Juice,5,3.0,15.0,Cash,Takeaway,2023-10-10
1243,TXN_4564220,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-05-09
1244,TXN_4565080,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-09-28
1245,TXN_4565233,Salad,3,5.0,15.0,Credit Card,In-store,2023-11-16
1246,TXN_4566012,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-05-10
1247,TXN_4566950,Coffee,2,2.0,4.0,Cash,Takeaway,2023-09-29
1248,TXN_4568379,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-05-28
1249,TXN_4568452,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-01-14
1250,TXN_4570711,Sandwich,4,4.0,16.0,Credit Card,In-store,2023-12-11
1251,TXN_4571510,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-11-19
1252,TXN_4573096,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-08-13
1253,TXN_4579086,Cake,2,3.0,6.0,Credit Card,In-store,2023-07-20
1254,TXN_4583009,Salad,5,5.0,25.0,Credit Card,In-store,2023-01-08
1255,TXN_4583957,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-10-08
1256,TXN_4590013,Tea,5,1.5,7.5,Cash,Takeaway,2023-04-19
1257,TXN_4592205,Cookie,3,1.0,3.0,Credit Card,In-store,2023-12-30
1258,TXN_4594922,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-06-19
1259,TXN_4598397,Coffee,4,2.0,8.0,Cash,Takeaway,2023-09-13
1260,TXN_4600614,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-01-27
1261,TXN_4602430,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-01-31
1262,TXN_4602865,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-09-27
1263,TXN_4606893,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-05-24
1264,TXN_4607933,Smoothie,2,4.0,8.0,Credit Card,In-store,2023-09-22
1265,TXN_4613510,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-02-16
1266,TXN_4613595,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-07-07
1267,TXN_4617771,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-09-10
1268,TXN_4623642,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-09-12
1269,TXN_4624591,Salad,2,5.0,10.0,Credit Card,In-store,2023-08-03
1270,TXN_4628310,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-04-20
1271,TXN_4630658,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-07-10
1272,TXN_4633457,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-05-21
1273,TXN_4634772,Juice,3,3.0,9.0,Credit Card,In-store,2023-01-12
1274,TXN_4635037,Juice,1,3.0,3.0,Digital Wallet,In-store,2023-05-17
1275,TXN_4640977,Cookie,3,1.0,3.0,Credit Card,In-store,2023-02-11
1276,TXN_4650834,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-07-14
1277,TXN_4664329,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-01-06
1278,TXN_4668931,Juice,3,3.0,9.0,Cash,In-store,2023-07-09
1279,TXN_4669664,Cookie,1,1.0,1.0,Digital Wallet,In-store,2023-12-21
1280,TXN_4673812,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-05-01
1281,TXN_4676976,Smoothie,3,4.0,12.0,Digital Wallet,In-store,2023-05-26
1282,TXN_4679593,Juice,1,3.0,3.0,Cash,In-store,2023-01-10
1283,TXN_4682737,Coffee,2,2.0,4.0,Cash,Takeaway,2023-02-03
1284,TXN_4685453,Tea,4,1.5,6.0,Cash,In-store,2023-09-14
1285,TXN_4688236,Coffee,4,2.0,8.0,Cash,In-store,2023-07-05
1286,TXN_4690833,Cake,1,3.0,3.0,Cash,Takeaway,2023-05-23
1287,TXN_4693942,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-12-16
1288,TXN_4696439,Cookie,1,1.0,1.0,Cash,In-store,2023-05-27
1289,TXN_4699911,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-07-21
1290,TXN_4705417,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-12-14
1291,TXN_4708410,Cake,4,3.0,12.0,Digital Wallet,In-store,2023-10-08
1292,TXN_4722816,Salad,4,5.0,20.0,Cash,In-store,2023-10-19
1293,TXN_4723089,Sandwich,4,4.0,16.0,Cash,In-store,2023-05-23
1294,TXN_4726376,Cake,2,3.0,6.0,Credit Card,In-store,2023-01-31
1295,TXN_4726531,Salad,5,5.0,25.0,Cash,Takeaway,2023-09-09
1296,TXN_4728936,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-02-27
1297,TXN_4732351,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-04-22
1298,TXN_4734216,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-11-30
1299,TXN_4734366,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-08-20
1300,TXN_4735392,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-04-04
1301,TXN_4737392,Sandwich,2,4.0,8.0,Cash,In-store,2023-02-17
1302,TXN_4740892,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-11-19
1303,TXN_4742049,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-09-10
1304,TXN_4742476,Coffee,2,2.0,4.0,Cash,In-store,2023-10-27
1305,TXN_4745933,Salad,1,5.0,5.0,Digital Wallet,In-store,2023-11-05
1306,TXN_4747863,Cookie,2,1.0,2.0,Digital Wallet,In-store,2023-10-04
1307,TXN_4754346,Juice,4,3.0,12.0,Credit Card,In-store,2023-08-31
1308,TXN_4755860,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-10-28
1309,TXN_4757873,Tea,1,1.5,1.5,Credit Card,In-store,2023-09-12
1310,TXN_4762520,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-07-17
1311,TXN_4767006,Cake,1,3.0,3.0,Cash,Takeaway,2023-08-23
1312,TXN_4767609,Coffee,3,2.0,6.0,Digital Wallet,In-store,2023-10-15
1313,TXN_4768744,Tea,5,1.5,7.5,Cash,In-store,2023-05-14
1314,TXN_4777601,Tea,1,1.5,1.5,Credit Card,In-store,2023-08-18
1315,TXN_4778105,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-10-08
1316,TXN_4784128,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-08-27
1317,TXN_4787754,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-08-31
1318,TXN_4788748,Sandwich,4,4.0,16.0,Credit Card,In-store,2023-04-30
1319,TXN_4792702,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-06-28
1320,TXN_4797429,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-11-07
1321,TXN_4799873,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-03-04
1322,TXN_4801327,Cake,5,3.0,15.0,Cash,In-store,2023-02-03
1323,TXN_4801947,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-01-01
1324,TXN_4805204,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-04-25
1325,TXN_4807037,Salad,5,5.0,25.0,Cash,In-store,2023-12-08
1326,TXN_4807899,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-07-03
1327,TXN_4808700,Cookie,4,1.0,4.0,Cash,Takeaway,2023-01-13
1328,TXN_4809626,Coffee,5,2.0,10.0,Cash,Takeaway,2023-02-18
1329,TXN_4811225,Tea,5,1.5,7.5,Cash,Takeaway,2023-11-01
1330,TXN_4811887,Cake,2,3.0,6.0,Cash,In-store,2023-02-11
1331,TXN_4813580,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-04-15
1332,TXN_4818703,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-04-20
1333,TXN_4821343,Cookie,1,1.0,1.0,Credit Card,In-store,2023-09-16
1334,TXN_4824773,Salad,5,5.0,25.0,Cash,Takeaway,2023-06-06
1335,TXN_4827637,Smoothie,4,4.0,16.0,Cash,In-store,2023-04-28
1336,TXN_4832163,Cake,4,3.0,12.0,Cash,Takeaway,2023-11-17
1337,TXN_4832513,Cookie,5,1.0,5.0,Credit Card,In-store,2023-06-05
1338,TXN_4837447,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-11-06
1339,TXN_4843989,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-30
1340,TXN_4846406,Cookie,3,1.0,3.0,Cash,In-store,2023-05-22
1341,TXN_4849860,Tea,4,1.5,6.0,Credit Card,In-store,2023-12-01
1342,TXN_4851339,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-02-01
1343,TXN_4856575,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-09-10
1344,TXN_4858908,Cake,2,3.0,6.0,Cash,In-store,2023-02-11
1345,TXN_4860027,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-07-28
1346,TXN_4864206,Cookie,5,1.0,5.0,Cash,In-store,2023-03-18
1347,TXN_4869107,Smoothie,3,4.0,12.0,Digital Wallet,In-store,2023-01-30
1348,TXN_4873173,Coffee,5,2.0,10.0,Cash,Takeaway,2023-10-08
1349,TXN_4873180,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-01-17
1350,TXN_4876685,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-07-14
1351,TXN_4877933,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-01-12
1352,TXN_4885518,Salad,3,5.0,15.0,Credit Card,In-store,2023-06-10
1353,TXN_4887189,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-07-19
1354,TXN_4887268,Salad,1,5.0,5.0,Credit Card,In-store,2023-10-16
1355,TXN_4892165,Juice,3,3.0,9.0,Cash,In-store,2023-07-27
1356,TXN_4894647,Salad,2,5.0,10.0,Cash,Takeaway,2023-12-26
1357,TXN_4894699,Cookie,2,1.0,2.0,Digital Wallet,In-store,2023-02-20
1358,TXN_4897182,Cake,3,3.0,9.0,Cash,Takeaway,2023-11-26
1359,TXN_4903004,Tea,4,1.5,6.0,Digital Wallet,In-store,2023-12-03
1360,TXN_4912930,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-02-26
1361,TXN_4913329,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-10-30
1362,TXN_4915908,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-06-06
1363,TXN_4919285,Coffee,4,2.0,8.0,Cash,Takeaway,2023-10-15
1364,TXN_4921865,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-02-06
1365,TXN_4936135,Coffee,4,2.0,8.0,Cash,In-store,2023-12-08
1366,TXN_4939667,Salad,1,5.0,5.0,Cash,Takeaway,2023-01-23
1367,TXN_4940237,Cake,2,3.0,6.0,Cash,Takeaway,2023-08-03
1368,TXN_4948026,Tea,4,1.5,6.0,Digital Wallet,In-store,2023-07-02
1369,TXN_4959078,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-09-13
1370,TXN_4961655,Juice,5,3.0,15.0,Cash,Takeaway,2023-05-06
1371,TXN_4966750,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-12-24
1372,TXN_4969431,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-04-11
1373,TXN_4970127,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-12-09
1374,TXN_4971607,Smoothie,5,4.0,20.0,Cash,In-store,2023-03-30
1375,TXN_4972634,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-07-22
1376,TXN_4975029,Smoothie,4,4.0,16.0,Cash,In-store,2023-04-23
1377,TXN_4977031,Cake,4,3.0,12.0,Cash,In-store,2023-05-16
1378,TXN_4977130,Sandwich,1,4.0,4.0,Digital Wallet,In-store,2023-07-08
1379,TXN_4979250,Tea,3,1.5,4.5,Cash,In-store,2023-11-01
1380,TXN_4980036,Cake,2,3.0,6.0,Cash,Takeaway,2023-01-05
1381,TXN_4980282,Cake,1,3.0,3.0,Digital Wallet,In-store,2023-10-22
1382,TXN_4982165,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-04-12
1383,TXN_4986514,Tea,3,1.5,4.5,Credit Card,In-store,2023-06-06
1384,TXN_4987376,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-08-20
1385,TXN_4988665,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-12-16
1386,TXN_4991594,Smoothie,2,4.0,8.0,Credit Card,In-store,2023-12-08
1387,TXN_4992510,Cookie,4,1.0,4.0,Cash,In-store,2023-01-26
1388,TXN_4998786,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-10-25
1389,TXN_5000665,Cake,3,3.0,9.0,Digital Wallet,In-store,2023-11-28
1390,TXN_5005592,Coffee,1,2.0,2.0,Credit Card,In-store,2023-06-05
1391,TXN_5005674,Salad,4,5.0,20.0,Credit Card,In-store,2023-10-03
1392,TXN_5005793,Sandwich,4,4.0,16.0,Credit Card,In-store,2023-01-21
1393,TXN_5007619,Cake,5,3.0,15.0,Credit Card,In-store,2023-07-05
1394,TXN_5009367,Juice,3,3.0,9.0,Credit Card,In-store,2023-04-19
1395,TXN_5009706,Sandwich,2,4.0,8.0,Digital Wallet,In-store,2023-09-20
1396,TXN_5014959,Cookie,2,1.0,2.0,Credit Card,In-store,2023-11-28
1397,TXN_5018462,Smoothie,5,4.0,20.0,Cash,In-store,2023-11-28
1398,TXN_5020643,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-10-19
1399,TXN_5021925,Tea,4,1.5,6.0,Cash,In-store,2023-05-07
1400,TXN_5022805,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-12-17
1401,TXN_5023419,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-02-26
1402,TXN_5027125,Salad,3,5.0,15.0,Cash,In-store,2023-07-06
1403,TXN_5029453,Sandwich,2,4.0,8.0,Digital Wallet,In-store,2023-06-24
1404,TXN_5036614,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-10-10
1405,TXN_5036856,Coffee,5,2.0,10.0,Cash,In-store,2023-03-27
1406,TXN_5039782,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-06-21
1407,TXN_5047447,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-12-27
1408,TXN_5049646,Juice,2,3.0,6.0,Credit Card,In-store,2023-08-30
1409,TXN_5056971,Tea,4,1.5,6.0,Cash,Takeaway,2023-08-22
1410,TXN_5061028,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-05-17
1411,TXN_5065748,Cake,5,3.0,15.0,Credit Card,In-store,2023-07-19
1412,TXN_5067056,Sandwich,1,4.0,4.0,Cash,In-store,2023-08-13
1413,TXN_5072031,Cake,2,3.0,6.0,Cash,Takeaway,2023-03-23
1414,TXN_5072156,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-07-24
1415,TXN_5079166,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-04-15
1416,TXN_5079340,Cookie,4,1.0,4.0,Cash,In-store,2023-08-18
1417,TXN_5085328,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-02-03
1418,TXN_5086063,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-09-28
1419,TXN_5086795,Salad,1,5.0,5.0,Cash,In-store,2023-04-29
1420,TXN_5087453,Tea,3,1.5,4.5,Cash,Takeaway,2023-04-09
1421,TXN_5089516,Smoothie,2,4.0,8.0,Credit Card,In-store,2023-11-04
1422,TXN_5093312,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-08-12
1423,TXN_5101593,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-01-25
1424,TXN_5103644,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-04-17
1425,TXN_5109348,Cake,4,3.0,12.0,Digital Wallet,In-store,2023-02-10
1426,TXN_5113993,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-02-10
1427,TXN_5114283,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-05-28
1428,TXN_5117140,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-08-17
1429,TXN_5117595,Smoothie,4,4.0,16.0,Cash,In-store,2023-02-05
1430,TXN_5118667,Coffee,4,2.0,8.0,Cash,In-store,2023-12-12
